Id,CreateDate,AnonymousId,TestId,UserAgent,,,ScreenPixelsWidth,ScreenPixelsHeight,BrowserName,BrowserType,BrowserMajorVersion,BrowserMinorVersion,,CintId,,PageWidth,PageHeight,Os,Browser,WelcomePageVisitTime,FiltersPassTime,ExtensionSetupTime,MultimediaPermitTime,CameraSetupTime,MicrophoneSetupTime,ScreenOutByModerator,ScreenOutByRuleId,UserNumber,ClientTimeZoneMins,AppVersion,DeviceId,Vendor,Model,Firmware,DeviceType,ClientTime,FaceCam,MobileDataSaved
E27CCC2A-EE37-4A3B-ABF0-A2F1BF0D0346,2021-08-10T04:30:08.750Z,76a4c787-f29c-4fef-8313-f052137f4f99,94FABDDF-1279-4A26-AE88-E2B4D55DF7D2,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",,,375,667,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,600,null,null,Apple,IPhone,null,PC,null,false,false
8D896078-4902-4C02-AC40-D6AB1C65B8E8,2021-08-10T04:29:49.087Z,aac6d3d6-4945-4202-a201-660806473b33,94FABDDF-1279-4A26-AE88-E2B4D55DF7D2,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,600,null,null,Apple,IPhone,null,PC,null,false,false
FF774952-A622-4690-A4C2-C7C8EA8EF6B5,2021-08-10T04:25:26.340Z,158189ad-fc0f-45ad-bcd5-c9c0ff447f2b,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 10; AQM-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaBrowser/21.5.1.120.00 SA/3 Mobile Safari/537.36",,,360,800,Yandex Browser,browser,90,0,,null,,null,null,Android10,YandexBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
2190C0BB-B1EF-4E92-885A-7635C0B4E7FA,2021-08-10T04:25:03.637Z,6afda9e4-1a22-43c6-bc25-a06eed08e126,AAA4F602-B23F-4EF3-8071-0FE6B75CB38D,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.135 YaBrowser/21.6.3.756 Yowser/2.5 Safari/537.36",,,1600,860,Yandex Browser,browser,91,0,,null,,null,null,Windows7,YandexBrowser,null,null,null,null,null,null,null,1465A0C7-2BF5-4C50-B7C1-66F4011C2C57,423,300,null,null,Unknown,Unknown,null,PC,null,false,false
9BFEBFCB-FE1C-41C1-B123-494DCD0D022A,2021-08-10T04:23:13.210Z,5540afee-d232-4d63-9d87-9b862585ac2f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SM-A025F Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36 YaApp_Android/10.51 YaSearchBrowser/10.51",,,412,915,Chrome Mobile,browser,81,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
2A9AFB1C-F47B-464F-A4CE-FE6E61EA8012,2021-08-10T04:19:14.397Z,d05cd377-86e7-49eb-88f0-de3e745c900b,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
B9CD9C2D-44B9-4B79-A40B-55F60519FE5C,2021-08-10T04:14:32.370Z,7c1b2b73-9b24-420a-b7b7-92ce056123e9,DF3C4B43-59AE-440A-BB35-F1939D38ED22,"Mozilla/5.0 (Linux; Android 11; SM-A305FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",,,412,892,Chrome Mobile,browser,87,0,,null,,null,null,Android11,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
FF2EACDD-3041-4AEA-A014-6FC8A826A4C4,2021-08-10T04:13:47.183Z,b74fb661-6f18-4339-a7cc-c95c75e14387,610548BF-46D3-4132-A2B1-014E1DD9728A,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 MRMAILAPP/android/13.19.1.33870",,,393,851,Chrome Webview,browser,91,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
15FAC594-3DD5-4962-8C1F-969C47D57E20,2021-08-10T04:13:08.137Z,b32e66ec-7d76-4233-8249-95e0cb30ffaa,F5C69199-1429-4545-891E-F70B726B44FB,"Mozilla/5.0 (Linux; Android 5.1; TAB910) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,,610,976,Chrome,browser,89,0,,null,,null,null,Android5,Chrome,null,null,null,null,null,null,null,null,165,180,null,null,Unknown,Unknown,null,PC,null,false,false
A4B4AC5D-5432-4B9D-8339-FCBDE7F5E79F,2021-08-10T04:11:21.950Z,e325a9b8-bb28-4807-8212-d95e4479c488,B53EC514-E50A-440F-84D2-D7A8DCD26699,"Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,393,830,Chrome Mobile,browser,92,0,,null,,null,null,Android8,ChromeMobile,null,null,null,null,null,null,null,null,195,180,null,null,Unknown,Linux,null,PC,null,false,false
D1EA159B-10E7-48E4-8A7C-3A6E2DAF1569,2021-08-10T04:09:13.977Z,2ba40a16-c6d0-4b4a-be55-99a9e2679b63,71B45226-CB20-48B6-B131-28D0B0918D1A,"Mozilla/5.0 (Linux; Android 10; M2004J19C Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.131 Mobile Safari/537.36",,,393,851,Chrome Webview,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,360,null,null,Unknown,Linux,null,PC,null,false,false
75F181BC-6E80-4A0F-A595-EF60055F50F3,2021-08-10T04:05:35.697Z,5d5417b1-9590-437b-818e-f169692bfb10,6AB53C85-0C24-4AD3-BC1D-9F3A55F91639,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",,,1920,1040,Chrome,browser,92,0,,null,,null,null,Windows10,Chrome,null,null,null,null,null,null,null,null,447,300,null,null,Unknown,Unknown,null,PC,null,false,false
6C1E4244-3C9E-4632-AA2C-31FD7B0666D7,2021-08-10T04:04:31.807Z,90038301-82b5-4922-bbef-eec1df0014e6,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 7.0; SM-A510F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,640,Chrome Webview,browser,92,0,,null,,null,null,Android7,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
A9251210-9E52-4796-B326-B98597A74D98,2021-08-10T04:02:21.837Z,9beecec3-a180-48d3-8ada-c3abe748faa9,BF24A519-7D77-4360-86D2-EA1B2BE08E07,"Mozilla/5.0 (Linux; arm_64; Android 7.1.2; Redmi 4A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaBrowser/21.5.2.110.00 SA/3 Mobile Safari/537.36",,,360,640,Yandex Browser,browser,90,0,,null,,null,null,Android7,YandexBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
6F697A38-2B9F-4628-A4C7-5AD082CFFBE9,2021-08-10T04:00:34.850Z,9beecec3-a180-48d3-8ada-c3abe748faa9,B53EC514-E50A-440F-84D2-D7A8DCD26699,"Mozilla/5.0 (Linux; arm_64; Android 7.1.2; Redmi 4A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaBrowser/21.5.2.110.00 SA/3 Mobile Safari/537.36",,,360,640,Yandex Browser,browser,90,0,,null,,null,null,Android7,YandexBrowser,null,null,null,null,null,null,null,null,194,180,null,null,Unknown,Linux,null,PC,null,false,false
83CEE5BF-64EF-4866-9585-F0F01451F406,2021-08-10T03:58:41.837Z,d6a251dc-2f06-4711-8174-e373c92d2db7,BF24A519-7D77-4360-86D2-EA1B2BE08E07,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G532F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36",,,360,640,Chrome Mobile,browser,88,0,,null,,null,null,Android6,ChromeMobile,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,Linux,null,PC,null,false,false
BBDECF39-D7F6-41AD-A071-A45C4A2916DC,2021-08-10T03:55:10.343Z,f9f67d06-58bf-4b00-bbd5-a2e2e6a59aa9,73EC1FCE-821C-4BB6-99EF-B709A39000BB,"Mozilla/5.0 (Linux; Android 9; LLD-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",,,360,720,Chrome Mobile,browser,87,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,120,null,null,Unknown,Linux,null,PC,null,false,false
D01DE076-CC94-4F43-9B16-B5534FF2A54D,2021-08-10T03:54:00.100Z,5ca8de45-9804-4d59-98b1-b7736c7ee85a,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; U; Android 10; ru-ru; Redmi 9 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.11.4-gn",,,393,851,MIUI Browser,browser,79,0,,null,,null,null,Android10,MIUIBrowser,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
9A4B9AC5-4788-4FF9-8D70-D24B73828877,2021-08-10T03:45:49.960Z,e591b2b5-1da7-458e-b9ae-c67c9c720c00,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",,,385,854,Samsung Browser,browser,87,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,Linux,null,PC,null,false,false
EF2AD4BE-C2B1-480F-A9B5-88F09780E22A,2021-08-10T03:45:13.640Z,ef80514a-f0c0-4338-aa98-32c8bced8698,4C94369A-F2C0-41A4-92E6-96F63FEF7457,"Mozilla/5.0 (Linux; Android 10; STK-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,69,300,null,null,Unknown,Linux,null,PC,null,false,false
3D45883F-8D4F-4E52-88FA-BDC0587CB1DA,2021-08-10T03:42:15.957Z,152ca32e-accf-440b-a1dc-f4687c067063,4C94369A-F2C0-41A4-92E6-96F63FEF7457,"Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,68,300,null,null,Unknown,Linux,null,PC,null,false,false
A2C2BF0C-5098-4810-90B4-2422A06E808F,2021-08-10T03:40:00.533Z,93128c17-e7da-4240-8e4d-8a778ff998b5,BF24A519-7D77-4360-86D2-EA1B2BE08E07,"Mozilla/5.0 (Linux; arm_64; Android 8.0.0; AUM-L41) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaApp_Android/11.30 YaSearchBrowser/11.30 BroPP/1.0 SA/1 Mobile Safari/537.36",,,360,720,Chrome,browser,81,0,,null,,null,null,Android8,Chrome,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Linux,null,PC,null,false,false
1A39F1C5-4554-4A97-9CC8-C830E6B8A54A,2021-08-10T03:39:30.363Z,42b66446-edba-40ef-b797-475230271c17,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 9; LLD-L31) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.216 YaApp_Android/21.51.1 YaSearchBrowser/21.51.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,360,720,Chrome,browser,90,0,,null,,null,null,Android9,Chrome,null,null,null,null,null,null,null,null,null,480,null,null,Unknown,Linux,null,PC,null,false,false
5B175C55-84E9-4ED1-9BBC-2C0BA309A133,2021-08-10T03:36:18.283Z,b8546d00-269c-4972-a0a9-24ccbfa722fe,AAA4F602-B23F-4EF3-8071-0FE6B75CB38D,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",,,1920,1040,Chrome,browser,92,0,,null,,null,null,Windows7,Chrome,null,null,null,null,null,null,null,null,null,360,null,null,Unknown,Unknown,null,PC,null,false,false
EE46C324-8A90-4E8A-A3A0-65385F5C4B92,2021-08-10T03:31:08.107Z,61000297-7865-4ecf-b3a5-19e12c789e20,71B45226-CB20-48B6-B131-28D0B0918D1A,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 iOSRTC Sample",,,414,896,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,iPhone,null,PC,null,false,false
CF75BF67-FDCD-4A88-BF70-4810F125CCF8,2021-08-10T03:30:48.270Z,bf59a2c3-afc7-4456-9d4b-295b21c798c5,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",,,360,800,Samsung Browser,browser,87,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
75B5CF52-B91A-4142-B5BA-E0EF7163CDBF,2021-08-10T03:28:35.250Z,4fcdeca4-285d-481d-8983-70a612dae5f2,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SM-A600FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 Mobile Safari/537.36",,,360,740,Chrome Mobile,browser,92,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
41737243-277A-4EBC-BDC6-B154DDD7EBE6,2021-08-10T03:28:10.710Z,ea524e9c-ea5a-4f9a-94bf-bef6b7d8a336,3FC9CAFC-0C9B-4ED5-8824-1C2275E4CD47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",,,1600,860,Chrome,browser,92,0,,null,,null,null,Windows10,Chrome,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Unknown,null,PC,null,false,false
4C919A6C-A4F8-4494-8EF2-A7DC8A6A8D81,2021-08-10T03:27:16.423Z,463bfd62-283a-47b8-8678-9739abf6c799,71B45226-CB20-48B6-B131-28D0B0918D1A,"Mozilla/5.0 (Linux; Android 9; SM-G950U1 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,740,Chrome Webview,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,360,null,null,Unknown,Linux,null,PC,null,false,false
B3029585-2998-4F5D-9B8D-38B6ADB8222A,2021-08-10T03:23:55.423Z,65e242c9-2737-4ef3-a00d-b06755575e35,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 9; SM-J600F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 YaApp_Android/21.61.1 YaSearchBrowser/21.61.1 BroPP/1.0 SA/3 Mobile Safari/537.36",,,360,740,Chrome,browser,91,0,,null,,null,null,Android9,Chrome,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
32D91E3A-48FE-4546-AFBB-3A2FA7B5F86B,2021-08-10T03:15:58.390Z,ef11d94e-298e-4aca-b786-d7bebb007ccc,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 5.0.1; LG-H324) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36",,,320,570,Chrome Mobile,browser,88,0,,null,,null,null,Android5,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
3E268138-0946-4BF9-A2BA-A1C6EE066B6D,2021-08-10T03:13:47.577Z,926a767e-d9e9-425e-8d86-cde778da002b,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-J400F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",,,412,732,Samsung Browser,browser,87,0,,null,,null,null,Android10,Other,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
0D4BC4DE-DB69-449A-96D2-AA4DB4394E7C,2021-08-10T03:11:23.847Z,a35c9dcc-f4e6-4d40-94e7-716572b822b3,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 10; M2006C3LG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",,,360,800,Chrome Mobile,browser,91,0,,null,,null,null,Android10,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
5674DE40-808B-4727-AE19-E76646F0309B,2021-08-10T03:10:29.470Z,2bdc71d0-c803-4634-b115-6a3cfe545b8d,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",,,375,812,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,420,null,null,Apple,IPhone,null,PC,null,false,false
A5F00F1C-91C4-4A26-BDA5-A90DCD4A7CDA,2021-08-10T03:10:16.447Z,f4aef5a6-e801-45d2-bb0a-08089c29ed41,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A510F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",,,360,640,Samsung Browser,browser,87,0,,null,,null,null,Android7,Other,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
FBB97F96-E925-41C5-B7A3-7608C0DF204A,2021-08-10T03:08:21.533Z,5ad04cbf-2f7b-46dd-b9af-cb5252cf01b5,73EC1FCE-821C-4BB6-99EF-B709A39000BB,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,,414,896,Mobile Safari,browser,14,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,180,null,null,Apple,IPhone,null,PC,null,false,false
F3F387E6-6AEA-4BD9-BC2F-D74E8996E74F,2021-08-10T03:01:21.283Z,107a0091-db14-4ed4-93d1-ed851e78b5ea,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,480,null,null,Unknown,Linux,null,PC,null,false,false
EB38C768-9762-4F0A-95DE-0713B0F7BE47,2021-08-10T02:59:55.993Z,8982065e-1106-4038-b9fb-a73664d5eb3f,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; arm; Android 8.1.0; X90) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 YaBrowser/20.3.3.95.00 SA/1 Mobile Safari/537.36",,,400,854,Yandex Browser,browser,80,0,,null,,null,null,Android8,YandexBrowser,null,null,null,null,null,null,null,null,null,420,null,null,Unknown,Linux,null,PC,null,false,false
4AFB1782-CE67-4102-B4A0-8C6E29781B04,2021-08-10T02:49:00.517Z,c86dc20d-ce19-4e82-a2c4-f6848dd9a0f0,94FABDDF-1279-4A26-AE88-E2B4D55DF7D2,"Mozilla/5.0 (Linux; Android 9; SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,412,846,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,null,null,300,null,null,Unknown,Linux,null,PC,null,false,false
11D4BF0B-30C4-4032-8360-3C5C32E9DA84,2021-08-10T02:48:46.607Z,01468a65-26b5-4ad2-8c23-a62b517c3cd0,2D143BA0-C816-47C2-9470-19CEE834AA76,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,iPhone,null,PC,null,false,false
3B0A0954-877B-46E3-8379-0A217774BFDA,2021-08-10T02:47:02.727Z,01468a65-26b5-4ad2-8c23-a62b517c3cd0,167739C1-A020-4948-97AD-091741A089B3,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,iPhone,null,PC,null,false,false
F771E5FC-5574-43ED-9547-D0C2E8133932,2021-08-10T02:41:17.093Z,01468a65-26b5-4ad2-8c23-a62b517c3cd0,0E0995E1-A43F-4809-AAC7-56351D0679D9,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,iPhone,null,PC,null,false,false
30255E12-8767-4D58-A41F-451AEF09CF4F,2021-08-10T02:39:36.427Z,41e3afb2-883e-4f04-9c1e-e5fef6a53256,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 8.0.0; AUM-L41) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,720,Chrome Mobile,browser,92,0,,null,,null,null,Android8,ChromeMobile,null,null,null,null,null,null,null,null,null,480,null,null,Unknown,Linux,null,PC,null,false,false
51B96389-570D-4936-B2A8-4D0581F9B619,2021-08-10T02:38:57.217Z,893efab9-7ebb-47f7-9cd5-7c86da7a6b37,19AEAAEA-353B-4372-8CD8-B4CD9DF9EF72,"Mozilla/5.0 (Linux; Android 9; HRY-LX1T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,360,780,Chrome Mobile,browser,92,0,,null,,null,null,Android9,ChromeMobile,null,null,null,null,null,null,null,8667E7EF-C618-4F6B-A814-B4323B2F8EDC,25,300,null,null,Unknown,Linux,null,PC,null,false,false
07B0307C-1874-496F-B0A3-3C8E96611AF7,2021-08-10T02:35:42.003Z,01468a65-26b5-4ad2-8c23-a62b517c3cd0,19AEAAEA-353B-4372-8CD8-B4CD9DF9EF72,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Unknown,iPhone,null,PC,null,false,false
DEF5C88F-81FA-428F-BDEE-B86E2AEFA452,2021-08-10T02:32:16.190Z,40400cf2-77c5-4159-8871-48ab69dd2b59,8B98D4C9-05F6-40EF-8F57-B471FC85683C,"Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",,,393,873,Chrome Mobile,browser,92,0,,null,,null,null,Android11,ChromeMobile,null,null,null,null,null,null,null,null,null,180,null,null,Unknown,Linux,null,PC,null,false,false
C9E5427C-0072-4022-A1EC-200C6D6FD60B,2021-08-10T02:24:01.700Z,d00853c9-5541-44af-91aa-bac03acc9f5d,3FC9CAFC-0C9B-4ED5-8824-1C2275E4CD47,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,,375,667,Mobile Safari,browser,14,1,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,240,null,null,Apple,IPhone,null,PC,null,false,false
BB6DB9C8-7807-46B0-825B-DDA4424D8FC2,2021-08-10T02:21:29.367Z,8aa30302-3506-48ba-b4ff-13aea3f101e4,0E0995E1-A43F-4809-AAC7-56351D0679D9,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,480,null,null,Unknown,iPhone,null,PC,null,false,false
91587354-AF6B-489F-97D3-2F7324FE06DF,2021-08-10T02:20:25.060Z,ef96df4b-7ea7-43fc-9bc7-894c148b8538,167739C1-A020-4948-97AD-091741A089B3,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,375,667,Mobile Safari,browser,0,0,,null,,null,null,IOS14,SafariMobile,null,null,null,null,null,null,null,null,null,360,null,null,Unknown,iPhone,null,PC,null,false,false
